Geonr_siste;	GeoNamn_siste;	KomNr;	KommuneNamn;	Geonr_LGG201;	GeoNamn_LGG201;	RHF;	KOSTRAgruppe;	AAR;	Geonr_fra;	Geonamn_fra;	folketal_fra;	befAndel_i_fraGeo;	LGG;	sortnr
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2019;	1014;	Vennesla;	14630;	1;	LGG001;	365
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2019;	1014;	Vennesla;	14630;	1;	LGG002;	380
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2019;	1014;	Vennesla;	14630;	1;	LGG003;	401
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2020;	4223;	Vennesla;	14774;	1;	LGG001;	365
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2020;	4223;	Vennesla;	14774;	1;	LGG002;	380
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2020;	4223;	Vennesla;	14774;	1;	LGG003;	401
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2021;	4223;	Vennesla;	14935;	1;	LGG001;	365
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2021;	4223;	Vennesla;	14935;	1;	LGG002;	380
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2021;	4223;	Vennesla;	14935;	1;	LGG003;	401
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2022;	4223;	Vennesla;	15123;	1;	LGG001;	365
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2022;	4223;	Vennesla;	15123;	1;	LGG002;	380
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2022;	4223;	Vennesla;	15123;	1;	LGG003;	401
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2023;	4223;	Vennesla;	15294;	1;	LGG001;	365
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2023;	4223;	Vennesla;	15294;	1;	LGG002;	380
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2023;	4223;	Vennesla;	15294;	1;	LGG003;	401
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2024;	4223;	Vennesla;	15452;	1;	LGG001;	365
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2024;	4223;	Vennesla;	15452;	1;	LGG002;	380
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2024;	4223;	Vennesla;	15452;	1;	LGG003;	401
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2025;	4223;	Vennesla;	15622;	1;	LGG001;	365
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2025;	4223;	Vennesla;	15622;	1;	LGG002;	380
4223;	Vennesla;	4223;	Vennesla;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2025;	4223;	Vennesla;	15622;	1;	LGG003;	401
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2010;	1026;	Åseral;	917;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2010;	1026;	Åseral;	917;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2010;	1026;	Åseral;	917;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2011;	1026;	Åseral;	912;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2011;	1026;	Åseral;	912;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2011;	1026;	Åseral;	912;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2012;	1026;	Åseral;	912;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2012;	1026;	Åseral;	912;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2012;	1026;	Åseral;	912;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2013;	1026;	Åseral;	912;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2013;	1026;	Åseral;	912;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2013;	1026;	Åseral;	912;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2014;	1026;	Åseral;	923;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2014;	1026;	Åseral;	923;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2014;	1026;	Åseral;	923;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2015;	1026;	Åseral;	925;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2015;	1026;	Åseral;	925;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2015;	1026;	Åseral;	925;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2016;	1026;	Åseral;	942;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2016;	1026;	Åseral;	942;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2016;	1026;	Åseral;	942;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2017;	1026;	Åseral;	937;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2017;	1026;	Åseral;	937;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2017;	1026;	Åseral;	937;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2018;	1026;	Åseral;	943;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2018;	1026;	Åseral;	943;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2018;	1026;	Åseral;	943;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2019;	1026;	Åseral;	939;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2019;	1026;	Åseral;	939;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2019;	1026;	Åseral;	939;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2020;	4224;	Åseral;	932;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2020;	4224;	Åseral;	932;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2020;	4224;	Åseral;	932;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2021;	4224;	Åseral;	927;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2021;	4224;	Åseral;	927;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2021;	4224;	Åseral;	927;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2022;	4224;	Åseral;	912;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2022;	4224;	Åseral;	912;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2022;	4224;	Åseral;	912;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2023;	4224;	Åseral;	911;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2023;	4224;	Åseral;	911;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2023;	4224;	Åseral;	911;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2024;	4224;	Åseral;	923;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2024;	4224;	Åseral;	923;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2024;	4224;	Åseral;	923;	1;	LGG003;	378
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2025;	4224;	Åseral;	915;	1;	LGG001;	342
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2025;	4224;	Åseral;	915;	1;	LGG002;	357
4224;	Åseral;	4224;	Åseral;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 15;	2025;	4224;	Åseral;	915;	1;	LGG003;	378
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2010;	1027;	Audnedal;	1670;	0,177489637581;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2010;	1027;	Audnedal;	1670;	0,177489637581;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2010;	1027;	Audnedal;	1670;	0,177489637581;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2010;	1032;	Lyngdal;	7739;	0,822510362418;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2010;	1032;	Lyngdal;	7739;	0,822510362418;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2010;	1032;	Lyngdal;	7739;	0,822510362418;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2011;	1027;	Audnedal;	1660;	0,175197889182;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2011;	1027;	Audnedal;	1660;	0,175197889182;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2011;	1027;	Audnedal;	1660;	0,175197889182;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2011;	1032;	Lyngdal;	7815;	0,824802110817;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2011;	1032;	Lyngdal;	7815;	0,824802110817;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2011;	1032;	Lyngdal;	7815;	0,824802110817;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2012;	1027;	Audnedal;	1689;	0,176231218697;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2012;	1027;	Audnedal;	1689;	0,176231218697;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2012;	1027;	Audnedal;	1689;	0,176231218697;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2012;	1032;	Lyngdal;	7895;	0,823768781302;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2012;	1032;	Lyngdal;	7895;	0,823768781302;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2012;	1032;	Lyngdal;	7895;	0,823768781302;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2013;	1027;	Audnedal;	1728;	0,177430947735;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2013;	1027;	Audnedal;	1728;	0,177430947735;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2013;	1027;	Audnedal;	1728;	0,177430947735;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2013;	1032;	Lyngdal;	8011;	0,822569052264;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2013;	1032;	Lyngdal;	8011;	0,822569052264;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2013;	1032;	Lyngdal;	8011;	0,822569052264;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2014;	1027;	Audnedal;	1743;	0,177044184865;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2014;	1027;	Audnedal;	1743;	0,177044184865;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2014;	1027;	Audnedal;	1743;	0,177044184865;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2014;	1032;	Lyngdal;	8102;	0,822955815134;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2014;	1032;	Lyngdal;	8102;	0,822955815134;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2014;	1032;	Lyngdal;	8102;	0,822955815134;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2015;	1027;	Audnedal;	1750;	0,173525037183;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2015;	1027;	Audnedal;	1750;	0,173525037183;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2015;	1027;	Audnedal;	1750;	0,173525037183;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2015;	1032;	Lyngdal;	8335;	0,826474962816;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2015;	1032;	Lyngdal;	8335;	0,826474962816;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2015;	1032;	Lyngdal;	8335;	0,826474962816;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2016;	1027;	Audnedal;	1750;	0,170781692202;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2016;	1027;	Audnedal;	1750;	0,170781692202;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2016;	1027;	Audnedal;	1750;	0,170781692202;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2016;	1032;	Lyngdal;	8497;	0,829218307797;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2016;	1032;	Lyngdal;	8497;	0,829218307797;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2016;	1032;	Lyngdal;	8497;	0,829218307797;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2017;	1027;	Audnedal;	1765;	0,170481985897;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2017;	1027;	Audnedal;	1765;	0,170481985897;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2017;	1027;	Audnedal;	1765;	0,170481985897;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2017;	1032;	Lyngdal;	8588;	0,829518014102;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2017;	1032;	Lyngdal;	8588;	0,829518014102;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2017;	1032;	Lyngdal;	8588;	0,829518014102;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2018;	1027;	Audnedal;	1786;	0,172443757844;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2018;	1027;	Audnedal;	1786;	0,172443757844;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2018;	1027;	Audnedal;	1786;	0,172443757844;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2018;	1032;	Lyngdal;	8571;	0,827556242155;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2018;	1032;	Lyngdal;	8571;	0,827556242155;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2018;	1032;	Lyngdal;	8571;	0,827556242155;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2019;	1027;	Audnedal;	1780;	0,171335065935;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2019;	1027;	Audnedal;	1780;	0,171335065935;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2019;	1027;	Audnedal;	1780;	0,171335065935;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2019;	1032;	Lyngdal;	8609;	0,828664934064;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2019;	1032;	Lyngdal;	8609;	0,828664934064;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2019;	1032;	Lyngdal;	8609;	0,828664934064;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2020;	4225;	Lyngdal;	10365;	1;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2020;	4225;	Lyngdal;	10365;	1;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2020;	4225;	Lyngdal;	10365;	1;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2021;	4225;	Lyngdal;	10464;	1;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2021;	4225;	Lyngdal;	10464;	1;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2021;	4225;	Lyngdal;	10464;	1;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2022;	4225;	Lyngdal;	10480;	1;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2022;	4225;	Lyngdal;	10480;	1;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2022;	4225;	Lyngdal;	10480;	1;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2023;	4225;	Lyngdal;	10751;	1;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2023;	4225;	Lyngdal;	10751;	1;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2023;	4225;	Lyngdal;	10751;	1;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2024;	4225;	Lyngdal;	10835;	1;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2024;	4225;	Lyngdal;	10835;	1;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2024;	4225;	Lyngdal;	10835;	1;	LGG003;	394
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2025;	4225;	Lyngdal;	10869;	1;	LGG001;	358
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2025;	4225;	Lyngdal;	10869;	1;	LGG002;	373
4225;	Lyngdal;	4225;	Lyngdal;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 7;	2025;	4225;	Lyngdal;	10869;	1;	LGG003;	394
4226;	Hægebostad;	4226;	Hægebostad;	OPT16;	Sørlandet sykehus;	Helse Sør-Øst;	Kostragr 14;	2010;	1034;	Hægebostad;	1624;	1;	LGG001;	352
